INFO  - Search here
INFO  - welcome admin
DEBUG  - Debugging Authentication
DEBUG  - Debugging User
2023-02-19 23:15:53,435 DEBUG  - Debugging Admin
2023-02-19 23:16:04,409 INFO  - Search here
2023-02-19 23:16:04,411 INFO  - welcome admin
2023-02-19 23:16:04,414 DEBUG  - Debugging Authentication
2023-02-19 23:16:04,414 DEBUG  - Debugging User
2023-02-19 23:16:04,415 DEBUG  - Debugging Admin
2023-02-19 23:16:35,913 INFO  - Search here
2023-02-19 23:16:35,916 INFO  - welcome admin
2023-02-19 23:16:35,917 DEBUG  - Debugging Authentication
2023-02-19 23:16:35,917 DEBUG  - Debugging User
2023-02-19 23:16:35,918 DEBUG  - Debugging Admin
2023-02-19 23:16:55,224 DEBUG  - #get the keyword and store it in db
2023-02-19 23:16:55,224 DEBUG  - fetch the summary
2023-02-19 23:16:55,232 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:17:00,660 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Keyword&srsearch=goa&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:17:00,665 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:17:15,754 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Keyword&srsearch=goa HTTP/1.1" 200 246
2023-02-19 23:17:15,762 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:17:18,479 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=goat&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:17:18,485 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:17:22,303 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=goat HTTP/1.1" 200 476
2023-02-19 23:17:22,309 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:17:24,945 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=extracts&explaintext=&titles=Goat&exintro=&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:17:24,949 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
